state,county,agency,facility_name,source,facility_source_type,facility_operator_name,facility_source_state_fips,facility_source_county_fips,facility_status,doc_match_tier,doc_research_reason,facility_address,facility_city,facility_county,facility_latitude,facility_longitude
Georgia,NA,Georgia Department of Corrections,APPLING COUNTY SHERIFFS OFFICE / APPLING COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,560 BARNES STREET,BAXLEY,Appling,31.783588723,-82.358490406
Georgia,NA,Georgia Department of Corrections,Athens-Clarke County Correctional Institution,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2825 County Farm Road,Athens,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,Athens Clarke Diversion Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2725 Lexington Road,Athens,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,Atkinson CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,20 Smith Avenue West,Pearson,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,ATKINSON COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13003,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,20 SMITH AVE W,PEARSON,Atkinson,31.295741885610664,-82.85353129223847
Georgia,NA,Georgia Department of Corrections,ATKINSON COUNTY SHERIFFS OFFICE / ATKINSON COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13003,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,200 WEST SMITH AVENUE,PEARSON,Atkinson,31.295715864,-82.853576855
Georgia,NA,Georgia Department of Corrections,ATLANTA CITY DETENTION CENTER,hifld_prisons,COUNTY,NA,13,13121,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,254 PEACHTREE ST SW,ATLANTA,Fulton,33.74725631734607,-84.39538967941668
Georgia,NA,Georgia Department of Corrections,BACON COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13005,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,307 SOUTH DIXON STREET,ALMA,Bacon,31.54060831239105,-82.46953436783359
Georgia,NA,Georgia Department of Corrections,BACON COUNTY SHERIFFS OFFICE / BACON COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13005,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,307 SOUTH DIXON STREET,ALMA,Bacon,31.5407821,-82.4692513
Georgia,NA,Georgia Department of Corrections,BAKER COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,13,13007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"167 BAKER PLACE, BAKER COUNTY COURTHOUSE",NEWTON,Baker,31.317863442,-84.342230464
Georgia,NA,Georgia Department of Corrections,BAKER COUNTY SHERIFFS OFFICE / BAKER COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,STATE HIGHWAY 200,NEWTON,Baker,31.286932,-84.4130549
Georgia,NA,Georgia Department of Corrections,BALDWIN COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13009,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,119 OLD MONTICELLO ROAD NW,MILLEDGEVILLE,Baldwin,33.08147752768957,-83.30508029455648
Georgia,NA,Georgia Department of Corrections,BALDWIN COUNTY SHERIFF'S OFFICE,hifld,SHERIFF'S OFFICE,NA,13,13009,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,119 OLD MONTICELLO ROAD NORTHWEST,MILLEDGEVILLE,Baldwin,33.081426013,-83.305484731
Georgia,NA,Georgia Department of Corrections,Banks CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,160 Windmill Farm Road,Homer,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BANKS COUNTY JAIL / SHERIFF,hifld_prisons,COUNTY,NA,13,13011,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,160 WINDMILL FARM ROAD,HOMER,Banks,34.314062450525284,-83.4712532448166
Georgia,NA,Georgia Department of Corrections,BANKS COUNTY SHERIFFS OFFICE / BANKS COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13011,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,160 WINDMILL FARM ROAD,HOMER,Banks,34.3139451,-83.4715006
Georgia,NA,Georgia Department of Corrections,BARROW COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,13,13013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,652 BARROW PARK DRIVE,WINDER,Barrow,34.00109106600483,-83.76136404999144
Georgia,NA,Georgia Department of Corrections,BARROW COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,13,13013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,30 NORTH BROAD STREET,WINDER,Barrow,33.9922232,-83.7218131
Georgia,NA,Georgia Department of Corrections,Bartow CountyDetention Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,104 Zena Drive,Cartersville,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BARTOW COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13015,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,104 ZENA DRIVE,CARTERSVILLE,Bartow,34.19132860933982,-84.7774718400341
Georgia,NA,Georgia Department of Corrections,BARTOW COUNTY SHERIFF / BARTOW COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13015,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,104 ZENA DRIVE,CARTERSVILLE,Bartow,34.1914406,-84.7778592
Georgia,NA,Georgia Department of Corrections,BEN HILL COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13017,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,255 APPOMATTOX ROAD,FITZGERALD,Ben Hill,31.695817510958946,-83.25779536192876
Georgia,NA,Georgia Department of Corrections,BEN HILL COUNTY SHERIFFS OFFICE / BEN HILL COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13017,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,255 APPOMATTOX ROAD,FITZGERALD,Ben Hill,31.695648029,-83.257735003
Georgia,NA,Georgia Department of Corrections,Berrien CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,500 County Farm Road,Nashville,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BERRIEN COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,500 COUNTY FARM ROAD,NASHVILLE,Berrien,31.192982610130304,-83.26448800438573
Georgia,NA,Georgia Department of Corrections,BERRIEN COUNTY SHERIFFS OFFICE / BERRIEN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,500 COUNTY FARM ROAD,NASHVILLE,Berrien,31.1925913,-83.264468
Georgia,NA,Georgia Department of Corrections,Bibb CountyLaw Enforcement Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,668 Oglethorpe Street,Macon,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BIBB COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,13,13021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,645 HAZEL STREET,MACON,Bibb,32.82803660231897,-83.63667290678218
Georgia,NA,Georgia Department of Corrections,BIBB COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,668 OGLETHORPE ST,MACON,Bibb,32.82909883530033,-83.63708208295749
Georgia,NA,Georgia Department of Corrections,BIBB COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,13,13021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,668 OGLETHORPE STREET,MACON,Bibb,32.8291853,-83.6373152
Georgia,NA,Georgia Department of Corrections,BLECKLEY COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13023,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,345 STATE HIGHWAY 87 BYPASS NORTH,COCHRAN,Bleckley,32.414380109465675,-83.35218223405619
Georgia,NA,Georgia Department of Corrections,BLECKLEY COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,13,13023,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,112 NORTH SECOND STREET,COCHRAN,Bleckley,32.387560537,-83.355234763
Georgia,NA,Georgia Department of Corrections,BOWDON POLICE DEPARTMENT / BOWDON CITY JAIL,hifld,LOCAL POLICE DEPARTMENT,NA,13,13045,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,136 CITY HALL AVENUE,BOWDON,Carroll,33.5378721,-85.2518658
Georgia,NA,Georgia Department of Corrections,BOWDON CITY JAIL,hifld_prisons,LOCAL,NA,13,13045,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,136 CITY HALL AVENUE,BOWDON,Carroll,33.53785000483597,-85.25187614339686
Georgia,NA,Georgia Department of Corrections,Brantley CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,95 John Wilson Street,Nahunta,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BRANTLEY COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13025,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,95 JOHN WILSON STREET,NAHUNTA,Brantley,31.219638950317783,-81.98039472876798
Georgia,NA,Georgia Department of Corrections,BRANTLEY COUNTY SHERIFFS DEPARTMENT / BRANTLEY COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13025,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,104 EAST CLEVELAND STREET,NAHUNTA,Brantley,31.219174,-81.980207
Georgia,NA,Georgia Department of Corrections,Brooks CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1003 Holloway Drive,Quitman,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BROOKS COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13027,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1003 HOLLOWAY DRIVE,QUITMAN,Brooks,30.787415964603575,-83.54748351523706
Georgia,NA,Georgia Department of Corrections,BROOKS COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,13,13027,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1 SCREVEN STREET,QUITMAN,Brooks,30.787633,-83.547551
Georgia,NA,Georgia Department of Corrections,Bryan CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,95 Sargent Robert W. Crapse Drive,Pembroke,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BRYAN COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13029,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,95 SGT. ROBERT W. CRAPSE DR,PEMBROKE,Bryan,32.13463390611695,-81.61826302580499
Georgia,NA,Georgia Department of Corrections,BRYAN COUNTY SHERIFF / BRYAN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13029,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,PUBLIC SAFETY WAY,PEMBROKE,Bryan,32.134499,-81.6185362
Georgia,NA,Georgia Department of Corrections,BRYAN COUNTY SHERIFFS DEPARTMENT SUBSTATION,hifld,SHERIFF'S OFFICE,NA,13,13029,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,9934 FORD AVENUE,RICHMOND HILL,Bryan,31.917760803,-81.354602482
Georgia,NA,Georgia Department of Corrections,BULLOCH COUNTY CORRECTIONAL INSTITUTE,hifld_prisons,COUNTY,NA,13,13031,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,17301 UNITED STATES HIGHWAY 301 NORTH,STATESBORO,Bulloch,32.46686030211627,-81.76719342944011
Georgia,NA,Georgia Department of Corrections,Bulloch County Correctional Institution,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,17301 US Highway 301 North,Statesboro,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,Bulloch CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,17257 US Highway 301 North,Statesboro,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BULLOCH COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13031,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,17257 UNITED STATES HIGHWAY 301 NORTH,STATESBORO,Bulloch,32.4655894309456,-81.76733975596245
Georgia,NA,Georgia Department of Corrections,BULLOCH COUNTY SHERIFFS OFFICE / BULLOCH COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13031,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,17257 UNITED STATES HIGHWAY 301 NORTH,STATESBORO,Bulloch,32.4656545,-81.7669065
Georgia,NA,Georgia Department of Corrections,Burke CountyDetention Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,225 Highway 24 South,Waynesboro,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,BURKE COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13033,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,225 STATE HIGHWAY 24 SOUTH,WAYNESBORO,Burke,33.075572329943455,-81.99580083334361
Georgia,NA,Georgia Department of Corrections,BURKE COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,13,13033,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,225 STATE HIGHWAY 24 SOUTH,WAYNESBORO,Burke,33.075161121,-81.995890345
Georgia,NA,Georgia Department of Corrections,BUTTS COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,835 ERNEST BILES DR,JACKSON,Butts,33.29484404147342,-83.94622083155069
Georgia,NA,Georgia Department of Corrections,BUTTS COUNTY SHERIFFS OFFICE / BUTTS COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,835 ERNEST BILES DRIVE,JACKSON,Butts,33.2944581,-83.9464211
Georgia,NA,Georgia Department of Corrections,Calhoun CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,28959 N  Bermuda,Morgan,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,CALHOUN COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13037,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,28959 NORTH BERMUDA STREET,MORGAN,Calhoun,31.539178983521253,-84.59990513305534
Georgia,NA,Georgia Department of Corrections,CALHOUN COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,13,13037,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,66 COURT STREET,MORGAN,Calhoun,31.5383145,-84.5992923
Georgia,NA,Georgia Department of Corrections,CAMDEN COUNTY DETENTION FACILITY,hifld_prisons,COUNTY,NA,13,13039,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,209 EAST 4TH STREET,WOODBINE,Camden,30.967167657668952,-81.72134431331526
Georgia,NA,Georgia Department of Corrections,Camden County Public Safety Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,209 East 4th Street,Woodbine,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,CAMDEN COUNTY SHERIFFS DEPARTMENT / CAMDEN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13039,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"203 EAST 4TH STREET, CAMDEN COUNTY PUBLIC SAFETY COMPLEX",WOODBINE,Camden,30.9673947,-81.7211705
Georgia,NA,Georgia Department of Corrections,CAMDEN COUNTY SHERIFFS DEPARTMENT - SUBSTATION,hifld,SHERIFF'S OFFICE,NA,13,13039,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,6350 STATE HIGHWAY 40 EAST,SAINT MARYS,Camden,30.774621484,-81.61965734
Georgia,NA,Georgia Department of Corrections,Candler CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1015 E Hiawatha Street,Metter,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,CANDLER COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,13,13043,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1015 EAST HIAWATHA STREET,METTER,Candler,32.391526532190724,-82.04161377648614
Georgia,NA,Georgia Department of Corrections,CARROLL COUNTY CORRECTIONAL INSTITUTION,hifld_prisons,COUNTY,NA,13,13045,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,96 HORSLEY MILL ROAD,CARROLLTON,Carroll,33.578882517355304,-85.04645236612248
Georgia,NA,Georgia Department of Corrections,CARROLL COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13045,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1000 NEWNAN ROAD,CARROLLTON,Carroll,33.568834165271134,-85.04674384346929
Georgia,NA,Georgia Department of Corrections,Carroll County Prison,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,96 Horsley Mill Road,Carrollton,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,CARROLL COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,13,13045,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1000 NEWNAN ROAD,CARROLLTON,Carroll,33.5686653,-85.0463783
Georgia,NA,Georgia Department of Corrections,Catoosa CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5842 Highway 41,Ringgold,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,CATOOSA COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13047,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5842 US HWY 41,RINGGOLD,Catoosa,34.92927630715683,-85.13468090199717
Georgia,NA,Georgia Department of Corrections,CATOOSA COUNTY SHERIFFS OFFICE / CATOOSA COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,13,13047,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5842 UNITED STATES HIGHWAY 41,RINGGOLD,Catoosa,34.9292858,-85.1347707
Georgia,NA,Georgia Department of Corrections,CHAMBLEE CITY POLICE DEPARTMENT / CHAMBLEE CITY JAIL,hifld,LOCAL POLICE DEPARTMENT,NA,13,13089,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3518 BROAD STREET,CHAMBLEE,Dekalb,33.895001,-84.2992426
Georgia,NA,Georgia Department of Corrections,CHAMBLEE CITY JAIL,hifld_prisons,LOCAL,NA,13,13089,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3518 BROAD STREET,CHAMBLEE,Dekalb,33.895117019150284,-84.2992737961835
Georgia,NA,Georgia Department of Corrections,Charles B. Webster Detention Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1941 Phinizy Road,Augusta,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,CHARLES DURST DETENTION CENTER,hifld_prisons,COUNTY,NA,13,13279,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,357 NORTHWEST BROAD STREET,LYONS,Toombs,32.202577059796475,-82.3299740196833
Georgia,NA,Georgia Department of Corrections,CHARLTON COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13049,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,100 SOUTH THIRD STREET,FOLKSTON,Charlton,30.83261509091484,-82.00419821313636
