qa_flags,state,county,agency,agency_facility_count,facility_name,facility_county,facility_source_county,facility_source_county_fips,facility_source_type,source,match_type,match_score,agreement_needs_review,facility_address,facility_city
,North Dakota,Dunn County,Dunn County Sheriff's Office,1,DUNN COUNTY SHERIFFS DEPARTMENT,Dunn,Dunn,38025,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,205 OWEN STREET,MANNING
,North Dakota,Renville County,Renville County Sheriff's Office,1,RENVILLE COUNTY SHERIFFS DEPARTMENT,Renville,Renville,38075,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,205 MAIN STREET EAST,MOHALL
,North Dakota,Williams County,Williams County Sheriff's Office,3,WILLIAMS COUNTY CORRECTIONAL CENTER,Williams,Williams,38105,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,223 EAST BROADWAY,WILLISTON
,North Dakota,Williams County,Williams County Sheriff's Office,3,WILLIAMS COUNTY SHERIFFS OFFICE,Williams,Williams,38105,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,205 EAST BROADWAY,WILLISTON
,North Dakota,Williams County,Williams County Sheriff's Office,3,WILLIAMS COUNTY SHERIFFS OFFICE - RAY,Williams,Williams,38105,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,101 MAIN STREET,RAY
,Ohio,Butler County,Butler County Sheriff's Office,7,BUTLER COUNTY CORRECTIONAL COMPLEX,Butler,Butler,39017,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,705 HANOVER ST,HAMILTON
,Ohio,Butler County,Butler County Sheriff's Office,7,BUTLER COUNTY SHERIFFS OFFICE - HANOVER TOWNSHIP SUBSTATION,Butler,Butler,39017,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,2595 OLD OXFORD ROAD,HAMILTON
,Ohio,Butler County,Butler County Sheriff's Office,7,BUTLER COUNTY SHERIFFS OFFICE - LIBERTY TOWNSHIP SUBSTATION,Butler,Butler,39017,SPECIAL JURISDICTION,hifld,exact_county_pattern_all_facilities,1,TRUE,6400 PRINCETON ROAD,LIBERTY TOWNSHIP
,Ohio,Butler County,Butler County Sheriff's Office,7,BUTLER COUNTY SHERIFFS OFFICE - MADISON TOWNSHIP SUBSTATION,Butler,Butler,39017,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,4398 ELK CREEK ROAD,MIDDLETOWN
,Ohio,Butler County,Butler County Sheriff's Office,7,BUTLER COUNTY SHERIFFS OFFICE - MORGAN TOWNSHIP SUBSTATION,Butler,Butler,39017,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,6463 OKEANA DREWSBURG ROAD,OKEANA
,Ohio,Butler County,Butler County Sheriff's Office,7,BUTLER COUNTY SHERIFFS OFFICE AND CORRECTIONAL COMPLEX,Butler,Butler,39017,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,705 HANOVER STREET,HAMILTON
,Ohio,Butler County,Butler County Sheriff's Office,7,Butler County Sheriff’s Office,Butler,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,TRUE,705 Hanover Street,Hamilton
,Ohio,Fayette County,Fayette County Sheriff's Office,2,FAYETTE COUNTY JAIL,Fayette,Fayette,39047,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,113 EAST MARKET STREET,WASHINGTON COURT HOUSE
,Ohio,Fayette County,Fayette County Sheriff's Office,2,FAYETTE COUNTY SHERIFFS OFFICE / FAYETTE COUNTY JAIL,Fayette,Fayette,39047,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,113 EAST MARKET STREET,WASHINGTON COURT HOUSE
,Ohio,Lake County,Lake County Sheriff's Office,2,LAKE COUNTY ADULT DETENTION FACILITY,Lake,Lake,39085,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,104 E ERIE ST,PAINESVILLE
,Ohio,Lake County,Lake County Sheriff's Office,2,LAKE COUNTY SHERIFFS OFFICE / LAKE COUNTY JAIL,Lake,Lake,39085,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,104 EAST ERIE STREET,PAINESVILLE
,Ohio,Portage County,Portage County Sheriff's Office,2,PORTAGE COUNTY JAIL,Portage,Portage,39133,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,8240 INFIRMARY ROAD,RAVENNA
,Ohio,Portage County,Portage County Sheriff's Office,2,PORTAGE COUNTY SHERIFFS OFFICE / PORTAGE COUNTY JAIL,Portage,Portage,39133,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,8240 INFIRMARY ROAD,RAVENNA
,Ohio,Seneca County,Seneca County Sheriff's Office,2,SENECA COUNTY SHERIFFS OFFICE / SENECA COUNTY JAIL,Seneca,Seneca,39147,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,3040 SOUTH STATE HIGHWAY 100,TIFFIN
,Ohio,Seneca County,Seneca County Sheriff's Office,2,Seneca County Jail,Seneca,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,TRUE,3040 South State Route 100,Tiffin
,Oklahoma,Blaine County,Blaine County Sheriff's Office,3,BLAINE COUNTY JAIL,Blaine,Blaine,40011,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,205 N BURFORD AVE,WATONGA
,Oklahoma,Blaine County,Blaine County Sheriff's Office,3,BLAINE COUNTY SHERIFFS OFFICE - LONGDALE SUB STATION,Blaine,Blaine,40011,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,121 KEN MILLER BOULEVARD,LONGDALE
,Oklahoma,Blaine County,Blaine County Sheriff's Office,3,BLAINE COUNTY SHERIFFS OFFICE / BLAINE COUNTY JAIL,Blaine,Blaine,40011,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,205 NORTH BURFORD AVENUE,WATONGA
,Oklahoma,Canadian County,Canadian County Sheriff's Office,2,CANADIAN COUNTY JAIL,Canadian,Canadian,40017,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,304 N EVANS,EL RENO
,Oklahoma,Canadian County,Canadian County Sheriff's Office,2,CANADIAN COUNTY SHERIFFS DEPARTMENT,Canadian,Canadian,40017,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,208 WEST ROGERS STREET,EL RENO
,Oklahoma,Lincoln County,Lincoln County Sheriff's Office,2,LINCOLN COUNTY JAIL,Lincoln,Lincoln,40081,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,811 MANVEL AVE,CHANDLER
,Oklahoma,Lincoln County,Lincoln County Sheriff's Office,2,LINCOLN COUNTY SHERIFFS OFFICE / LINCOLN COUNTY JAIL,Lincoln,Lincoln,40081,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,"811 MANVEL AVENUE, SUITE 14",CHANDLER
,Oklahoma,Logan County,Logan County Sheriff's Office,2,LOGAN COUNTY SHERIFFS OFFICE / LOGAN COUNTY JAIL,Logan,Logan,40083,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,216 SOUTH BROAD STREET,GUTHRIE
,Oklahoma,Logan County,Logan County Sheriff's Office,2,Logan County Jail,Logan,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,FALSE,216 S Broad St,Guthrie
,Oklahoma,Muskogee County,Muskogee County Sheriff's Office,1,MUSKOGEE COUNTY SHERIFFS OFFICE,Muskogee,Muskogee,40101,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,220 STATE STREET,MUSKOGEE
,Oklahoma,Texas County,Texas County Sheriff's Office,2,TEXAS COUNTY JAIL,Texas,Texas,40139,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,1102 S ELLISON,GUYMON
,Oklahoma,Texas County,Texas County Sheriff's Office,2,TEXAS COUNTY SHERIFFS OFFICE / TEXAS COUNTY JAIL,Texas,Texas,40139,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,1102 SOUTH ELLISON STREET,GUYMON
,Oklahoma,Tulsa County,Tulsa County Sheriff's Office,4,TULSA COUNTY SHERIFFS OFFICE - DAVE FAULKNER BUILDING,Tulsa,Tulsa,40143,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,303 WEST 1ST STREET,TULSA
,Oklahoma,Tulsa County,Tulsa County Sheriff's Office,4,TULSA COUNTY SHERIFFS OFFICE - TULSA COUNTY COURTHOUSE,Tulsa,Tulsa,40143,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,500 SOUTH DENVER AVENUE,TULSA
,Oklahoma,Tulsa County,Tulsa County Sheriff's Office,4,TULSA COUNTY SHERIFFS OFFICE / DAVID L MOSS CRIMINAL JUSTICE CENTER,Tulsa,Tulsa,40143,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,300 NORTH DENVER AVENUE,TULSA
,Oklahoma,Tulsa County,Tulsa County Sheriff's Office,4,Tulsa County Jail,Tulsa,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,TRUE,300 North Denver Avenue,Tulsa
,Pennsylvania,Bradford County,Bradford County Sheriff's Office,2,BRADFORD COUNTY CORRECTIONAL FACILITY,Bradford,Bradford,42015,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,15927 ROUTE 6,TROY
,Pennsylvania,Bradford County,Bradford County Sheriff's Office,2,BRADFORD COUNTY SHERIFFS OFFICE,Bradford,Bradford,42015,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,"301 MAIN STREET, COURTHOUSE",TOWANDA
,Pennsylvania,Cambria County,Cambria County Prison,1,CAMBRIA COUNTY PRISON,Cambria,Cambria,42021,COUNTY,hifld_prisons,exact_state_county_facility_name,1,FALSE,425 MANOR DRIVE,EBENSBURG
,South Carolina,Anderson County,Anderson County Sheriff's Office,2,ANDERSON COUNTY DETENTION CENTER,Anderson,Anderson,45007,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,1009 DAVID LEE COFFEE PLACE,ANDERSON
,South Carolina,Anderson County,Anderson County Sheriff's Office,2,ANDERSON COUNTY SHERIFFS OFFICE,Anderson,Anderson,45007,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,305 CAMSON ROAD,ANDERSON
,South Carolina,Berkeley County,Berkeley County Sheriff's Office,2,BERKELEY COUNTY DETENTION CENTER,Berkeley,Berkeley,45015,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,300 CALIFORNIA AVE,MONCKS CORNER
,South Carolina,Berkeley County,Berkeley County Sheriff's Office,2,BERKELEY COUNTY SHERIFFS OFFICE,Berkeley,Berkeley,45015,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,223 NORTH LIVE OAK DRIVE,MONCKS CORNER
,South Carolina,Charleston County,Charleston County Sheriff's Office,1,CHARLESTON COUNTY SHERIFFS OFFICE,Charleston,Charleston,45019,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,3505 PINEHAVEN DRIVE,NORTH CHARLESTON
,South Carolina,Chester County,Chester County Sheriff's Office,2,CHESTER COUNTY DETENTION CENTER,Chester,Chester,45023,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,2740 DAWSON DR,CHESTER
,South Carolina,Chester County,Chester County Sheriff's Office,2,CHESTER COUNTY SHERIFFS OFFICE / CHESTER COUNTY DETENTION CENTER,Chester,Chester,45023,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,2740 DAWSON DRIVE,CHESTER
,South Carolina,Dorchester County,Dorchester County Sheriff's Office,5,DORCHESTER COUNTY DETENTION CENTER - ST GEORGE,Dorchester,Dorchester,45035,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,101 RIDGE ST,ST GEORGE
,South Carolina,Dorchester County,Dorchester County Sheriff's Office,5,DORCHESTER COUNTY JAIL ANNEX,Dorchester,Dorchester,45035,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,212 DEMING WAY,SUMMERVILLE
,South Carolina,Dorchester County,Dorchester County Sheriff's Office,5,DORCHESTER COUNTY SHERIFFS OFFICE / DORCHESTER COUNTY JAIL,Dorchester,Dorchester,45035,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,100 SEARS STREET,SAINT GEORGE
,South Carolina,Dorchester County,Dorchester County Sheriff's Office,5,DORCHESTER COUNTY SHERIFFS OFFICE / DORCHESTER COUNTY JAIL ANNEX,Dorchester,Dorchester,45035,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,212 DEMING WAY,SUMMERVILLE
,South Carolina,Dorchester County,Dorchester County Sheriff's Office,5,Dorchester County Detention Center,Dorchester,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,FALSE,220 Hodge Road,Summerville
,South Carolina,Georgetown County,Georgetown County Sheriff's Office,2,GEORGETOWN COUNTY DETENTION CENTER,Georgetown,Georgetown,45043,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,2394 BROWNS FERRY RD,GEORGETOWN
,South Carolina,Georgetown County,Georgetown County Sheriff's Office,2,GEORGETOWN COUNTY SHERIFFS OFFICE,Georgetown,Georgetown,45043,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,430 NORTH FRASER STREET,GEORGETOWN
,South Carolina,Greenville County,Greenville County Sheriff's Office,2,GREENVILLE COUNTY DETENTION CENTER,Greenville,Greenville,45045,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,20 MCGEE ST,GREENVILLE
,South Carolina,Greenville County,Greenville County Sheriff's Office,2,GREENVILLE COUNTY SHERIFFS OFFICE,Greenville,Greenville,45045,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,4 MCGEE STREET,GREENVILLE
,South Carolina,Horry County,Horry County Sheriff's Office,1,HORRY COUNTY SHERIFFS OFFICE,Horry,Horry,45051,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,1301 2ND AVENUE,CONWAY
,South Carolina,Lancaster County,Lancaster County Sheriff's Office,3,LANCASTER COUNTY DETENTION CENTER,Lancaster,Lancaster,45057,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,1941 PAGELAND HWY,LANCASTER
,South Carolina,Lancaster County,Lancaster County Sheriff's Office,3,LANCASTER COUNTY SHERIFFS DEPARTMENT - KERSHAW SUBSTATION,Lancaster,Lancaster,45057,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,135 SOUTH HAMPTON STREET,KERSHAW
,South Carolina,Lancaster County,Lancaster County Sheriff's Office,3,LANCASTER COUNTY SHERIFFS OFFICE / LANCASTER COUNTY DETENTION CENTER,Lancaster,Lancaster,45057,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,1941 PAGELAND HIGHWAY,LANCASTER
,South Carolina,Lexington County,Lexington County Sheriff's Department,5,LEXINGTON COUNTY SHERIFFS DEPARTMENT / LEXINGTON COUNTY DETENTION CENTER,Lexington,Lexington,45063,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,521 GIBSON ROAD,LEXINGTON
,South Carolina,Lexington County,Lexington County Sheriff's Department,5,LEXINGTON COUNTY SHERIFFS OFFICE - NORTH REGION SERVICE CENTER,Lexington,Lexington,45063,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,111 LINCREEK DRIVE,COLUMBIA
,South Carolina,Lexington County,Lexington County Sheriff's Department,5,LEXINGTON COUNTY SHERIFFS OFFICE - SOUTH REGION SERVICE CENTER,Lexington,Lexington,45063,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,102 AIRPORT ROAD,PELION
,South Carolina,Lexington County,Lexington County Sheriff's Department,5,LEXINGTON COUNTY SHERIFFS OFFICE - WEST REGION SERVICE CENTER,Lexington,Lexington,45063,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,4079 AUGUSTA HIGHWAY,GILBERT
,South Carolina,Lexington County,Lexington County Sheriff's Department,5,Lexington County Jail,Lexington,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,FALSE,521 Gibson Road,Lexington
,South Carolina,Mccormick County,McCormick County Sheriff's Office,2,MCCORMICK COUNTY DETENTION CENTER,Mccormick,Mccormick,45065,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,141 CECIL WALL CIRCLE,MCCORMICK
,South Carolina,Mccormick County,McCormick County Sheriff's Office,2,MCCORMICK COUNTY SHERIFFS OFFICE,Mccormick,Mccormick,45065,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,211 AUGUSTA STREET EXTENSION,MCCORMICK
,South Carolina,Newberry County,Newberry County Sheriff's Office,2,NEWBERRY COUNTY DETENTION CENTER,Newberry,Newberry,45071,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,3239 LOUIS RICH DRIVE,NEWBERRY
,South Carolina,Newberry County,Newberry County Sheriff's Office,2,NEWBERRY COUNTY SHERIFFS OFFICE,Newberry,Newberry,45071,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,520 WILSON ROAD,NEWBERRY
,South Carolina,Oconee County,Oconee County Sheriff's Office,2,OCONEE COUNTY DETENTION CENTER,Oconee,Oconee,45073,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,300 S CHURCH ST,WALHALLA
,South Carolina,Oconee County,Oconee County Sheriff's Office,2,OCONEE COUNTY SHERIFFS OFFICE / OCONEE COUNTY DETENTION CENTER,Oconee,Oconee,45073,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,"300 SOUTH CHURCH STREET, OCONEE COUNTY LAW ENFORCEMENT CENTER",WALHALLA
,South Carolina,Pickens County,Pickens County Sheriff's Office,2,PICKENS COUNTY DETENTION CENTER,Pickens,Pickens,45077,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,216 C DAVID STONE RD,PICKENS
,South Carolina,Pickens County,Pickens County Sheriff's Office,2,PICKENS COUNTY SHERIFFS OFFICE / PICKENS COUNTY DETENTION CENTER,Pickens,Pickens,45077,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,216 LAW ENFORCEMENT CENTER ROAD,PICKENS
,South Carolina,Spartanburg County,Spartanburg County Sheriff's Office,3,SPARTANBURG COUNTY JAIL ANNEX I,Spartanburg,Spartanburg,45083,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,180 MAGNOLIA ST,SPARTANBURG
,South Carolina,Spartanburg County,Spartanburg County Sheriff's Office,3,SPARTANBURG COUNTY JAIL ANNEX II,Spartanburg,Spartanburg,45083,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,180 NORTH DANIEL MORGAN AVE,SPARTANBURG
,South Carolina,Spartanburg County,Spartanburg County Sheriff's Office,3,SPARTANBURG COUNTY SHERIFFS OFFICE,Spartanburg,Spartanburg,45083,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,8045 HOWARD STREET,SPARTANBURG
,South Carolina,Union County,Union County Sheriff's Office,3,UNION COUNTY DETENTION CENTER,Union,Union,45087,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,1657 JONESVILLE HWY,UNION
,South Carolina,Union County,Union County Sheriff's Office,3,UNION COUNTY JAIL,Union,Union,45087,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,1663 JONESVILLE HWY,UNION
,South Carolina,Union County,Union County Sheriff's Office,3,UNION COUNTY SHERIFFS OFFICE,Union,Union,45087,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,210 WEST MAIN STREET,UNION
,South Carolina,York County,York County Sheriff's Office,2,YORK COUNTY SHERIFFS OFFICE,York,York,45091,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,"1675 YORK HIGHWAY, MOSS JUSTICE CENTER SUITE 2A",YORK
,South Carolina,York County,York County Sheriff's Office,2,York County Detention Center,York,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,FALSE,1675 York Hwy #3-A,York
,South Dakota,Hughes County,Hughes County Sheriff's Office,2,HUGHES COUNTY JAIL AND JUVENILE DETENTION CTR,Hughes,Hughes,46065,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,3100 E HIGHWAY 34,PIERRE
,South Dakota,Hughes County,Hughes County Sheriff's Office,2,HUGHES COUNTY SHERIFFS OFFICE,Hughes,Hughes,46065,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,3200 EAST STATE HIGHWAY 34,PIERRE
,South Dakota,Minnehaha County,Minnehaha County Sheriff's Office,2,MINNEHAHA COUNTY SHERIFFS DEPARTMENT,Minnehaha,Minnehaha,46099,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,"320 WEST 4TH STREET, SIOUX FALLS LAW ENFORCEMENT CENTER",SIOUX FALLS
,South Dakota,Minnehaha County,Minnehaha County Sheriff's Office,2,Minnehaha County Jail,Minnehaha,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,FALSE,305 W 4th St,Sioux Falls
,Tennessee,Bedford County,Bedford County Sheriff's Office,2,BEDFORD COUNTY JAIL,Bedford,Bedford,47003,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,210 N SPRING ST,SHELBYVILLE
,Tennessee,Bedford County,Bedford County Sheriff's Office,2,BEDFORD COUNTY SHERIFFS DEPARTMENT / BEDFORD COUNTY JUVENILE DETENTION CENTER,Bedford,Bedford,47003,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,"103 LANE PARKWAY, 101 LANE PARKWAY",SHELBYVILLE
,Tennessee,Blount County,Blount County Sheriff's Office,2,BLOUNT COUNTY DETENTION FACILITY,Blount,Blount,47009,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,940 E LAMAR ALEXANDER PKWY,MARYVILLE
,Tennessee,Blount County,Blount County Sheriff's Office,2,BLOUNT COUNTY SHERIFFS OFFICE / BLOUNT COUNTY ADULT DETENTION CENTER,Blount,Blount,47009,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,940 EAST LAMAR ALEXANDER PARKWAY,MARYVILLE
,Tennessee,Bradley County,Bradley County Sheriff's Office,2,BRADLEY COUNTY JAIL / JUSTICE CENTER,Bradley,Bradley,47011,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,2290 BLYTHE AVE,CLEVELAND
,Tennessee,Bradley County,Bradley County Sheriff's Office,2,BRADLEY COUNTY SHERIFFS DEPARTMENT / BRADLEY COUNTY JAIL,Bradley,Bradley,47011,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,2290 BLYTHE AVENUE SOUTHEAST,CLEVELAND
,Tennessee,Carter County,Carter County Sheriff's Office,2,CARTER COUNTY JAIL,Carter,Carter,47019,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,900 EAST ELK AVENUE,ELIZABETHTON
,Tennessee,Carter County,Carter County Sheriff's Office,2,CARTER COUNTY SHERIFFS DEPARTMENT / CARTER COUNTY JAIL,Carter,Carter,47019,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,900 EAST ELK AVENUE,ELIZABETHTON
,Tennessee,Cheatham County,Cheatham County Sheriff's Office,2,CHEATHAM COUNTY JAIL,Cheatham,Cheatham,47021,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,200 PUBLIC SQUARE,ASHLAND CITY
,Tennessee,Cheatham County,Cheatham County Sheriff's Office,2,CHEATHAM COUNTY SHERIFFS DEPARTMENT / CHEATHAM COUNTY JAIL,Cheatham,Cheatham,47021,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,100 COURT STREET,ASHLAND CITY
,Tennessee,Clay County,Clay County Sheriff's Office,2,CLAY COUNTY JAIL,Clay,Clay,47027,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,400 WEST LAKE AVENUE,CELINA
,Tennessee,Clay County,Clay County Sheriff's Office,2,CLAY COUNTY SHERIFFS DEPARTMENT / CLAY COUNTY JAIL,Clay,Clay,47027,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,400 WEST LAKE AVENUE,CELINA
,Tennessee,Cocke County,Cocke County Sheriff's Office,3,COCKE COUNTY JAIL,Cocke,Cocke,47029,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,358 EAST MAIN ST,NEWPORT
,Tennessee,Cocke County,Cocke County Sheriff's Office,3,COCKE COUNTY SHERIFFS DEPARTMENT,Cocke,Cocke,47029,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,111 COURT AVENUE,NEWPORT
